2024/09/02 15:11:25.337, 金吉路, 1号整流变35kV开关 故障总信号 消失, 二级, 保护信号变位, , 
2024/09/02 15:11:33.613, 金吉路, 1号整流变35kV开关 温控仪 故障, 二级, 保护信号变位, , 
2024/09/02 15:11:36.147, 金吉路, 1号整流变35kV开关 温控仪 恢复, 二级, 保护信号变位, , 
2024/09/02 15:11:40.913, 金吉路, 1号整流变35kV开关 弹簧状态 未储能, 三级, 保护信号变位, , 
2024/09/02 15:11:43.446, 金吉路, 1号整流变35kV开关 弹簧状态 已储能, 三级, 保护信号变位, , 
2024/09/02 15:11:51.122, 金吉路, 1号整流变35kV开关 SF6气体压力 异常, 二级, 保护信号变位, , 
2024/09/02 15:11:54.283, 金吉路, 1号整流变35kV开关 SF6气体压力 正常, 二级, 保护信号变位, , 
2024/09/02 15:11:59.075, 金吉路, 1号整流变35kV开关 跳闸回路断线 出现, 三级, 保护信号变位, , 
2024/09/02 15:12:01.283, 金吉路, 1号整流变35kV开关 跳闸回路断线 消失, 三级, 保护信号变位, , 
2024/09/02 15:12:15.007, 金吉路, 2号整流变35kV开关 操作方式 远方, 三级, 保护信号变位, , 
2024/09/02 15:12:18.017, 金吉路, 2号整流变35kV开关 操作方式 就地, 三级, 保护信号变位, , 
2024/09/02 15:12:28.200, 金吉路, 2号整流变35kV母线闸刀 位置 合位, 二级, 刀闸变位, , 
2024/09/02 15:12:30.658, 金吉路, 2号整流变35kV母线闸刀 位置 分位, 二级, 刀闸变位, , 
2024/09/02 15:12:31.661, 金吉路, 2号整流变35kV接地闸刀 位置 合位, 二级, 刀闸变位, , 
2024/09/02 15:12:34.470, 金吉路, 2号整流变35kV接地闸刀 位置 分位, 二级, 刀闸变位, , 
2024/09/02 15:12:37.906, 金吉路, 2号整流变35kV开关 位置 合位, 二级, 开关变位, , 
2024/09/02 15:12:39.812, 金吉路, 2号整流变35kV开关 位置 分位, 二级, 开关变位, , 
2024/09/02 15:12:47.712, 金吉路, 2号整流变35kV开关 总保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:12:49.869, 金吉路, 2号整流变35kV开关 总保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:12:55.186, 金吉路, 2号整流变35kV开关 整流柜联跳 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:12:57.669, 金吉路, 2号整流变35kV开关 整流柜联跳 复归, 一级, 保护信号变位, , 
2024/09/02 15:13:02.208, 金吉路, 2号整流变35kV开关 过流保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:13:04.014, 金吉路, 2号整流变35kV开关 过流保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:13:10.710, 金吉路, 2号整流变35kV开关 速断保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:13:13.244, 金吉路, 2号整流变35kV开关 速断保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:13:17.257, 金吉路, 2号整流变35kV开关 零流保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:13:21.069, 金吉路, 2号整流变35kV开关 零流保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:13:27.991, 金吉路, 2号整流变35kV开关 失灵保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:13:31.277, 金吉路, 2号整流变35kV开关 失灵保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:13:34.764, 金吉路, 2号整流变35kV开关 重过负荷保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:13:37.046, 金吉路, 2号整流变35kV开关 重过负荷保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:13:44.746, 金吉路, 2号整流变35kV开关 变压器高温 报警, 二级, 保护信号变位, , 
2024/09/02 15:13:46.527, 金吉路, 2号整流变35kV开关 变压器高温 复归, 二级, 保护信号变位, , 
2024/09/02 15:13:48.283, 金吉路, 2号整流变35kV开关 变压器超温 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:13:50.189, 金吉路, 2号整流变35kV开关 变压器超温 复归, 一级, 保护信号变位, , 
2024/09/02 15:13:57.714, 金吉路, 2号整流变35kV开关 框架保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:13:59.721, 金吉路, 2号整流变35kV开关 框架保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:14:04.789, 金吉路, 2号整流变35kV开关 正极柜手柄插入 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:14:07.523, 金吉路, 2号整流变35kV开关 正极柜手柄插入 复归, 一级, 保护信号变位, , 
2024/09/02 15:14:12.741, 金吉路, 2号整流变35kV开关 开关故障 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:14:14.899, 金吉路, 2号整流变35kV开关 开关故障 复归, 一级, 保护信号变位, , 
2024/09/02 15:14:18.435, 金吉路, 2号整流变35kV开关 MCB控制电源小开关 分位, 二级, 保护信号变位, , 
2024/09/02 15:14:24.381, 金吉路, 2号整流变35kV开关 MCB控制电源小开关 合位, 二级, 保护信号变位, , 
2024/09/02 15:14:27.867, 金吉路, 2号整流变35kV开关 故障总信号 出现, 二级, 保护信号变位, , 
2024/09/02 15:14:29.974, 金吉路, 2号整流变35kV开关 故障总信号 消失, 二级, 保护信号变位, , 
2024/09/02 15:14:37.724, 金吉路, 2号整流变35kV开关 温控仪 故障, 二级, 保护信号变位, , 
2024/09/02 15:14:39.555, 金吉路, 2号整流变35kV开关 温控仪 恢复, 二级, 保护信号变位, , 
2024/09/02 15:14:43.569, 金吉路, 2号整流变35kV开关 弹簧状态 未储能, 三级, 保护信号变位, , 
2024/09/02 15:14:45.174, 金吉路, 2号整流变35kV开关 弹簧状态 已储能, 三级, 保护信号变位, , 
2024/09/02 15:14:53.728, 金吉路, 2号整流变35kV开关 SF6气体压力 异常, 二级, 保护信号变位, , 
2024/09/02 15:14:57.265, 金吉路, 2号整流变35kV开关 SF6气体压力 正常, 二级, 保护信号变位, , 
2024/09/02 15:15:01.204, 金吉路, 2号整流变35kV开关 跳闸回路断线 出现, 三级, 保护信号变位, , 
2024/09/02 15:15:03.160, 金吉路, 2号整流变35kV开关 跳闸回路断线 消失, 三级, 保护信号变位, , 
2024/09/02 15:15:21.222, 金吉路, 35kV分段开关 操作方式 远方, 三级, 保护信号变位, , 
2024/09/02 15:15:24.759, 金吉路, 35kV分段开关 操作方式 就地, 三级, 保护信号变位, , 
2024/09/02 15:15:46.634, 金吉路, 35kV分段开关 位置 合位, 二级, 开关变位, , 
2024/09/02 15:15:49.017, 金吉路, 35kV分段开关 位置 分位, 二级, 开关变位, , 
2024/09/02 15:15:50.573, 金吉路, 35kV分段一段侧母线闸刀 位置 合位, 二级, 刀闸变位, , 
2024/09/02 15:15:52.429, 金吉路, 35kV分段一段侧母线闸刀 位置 分位, 二级, 刀闸变位, , 
2024/09/02 15:15:56.043, 金吉路, 35kV分段二段侧母线闸刀 位置 合位, 二级, 刀闸变位, , 
2024/09/02 15:15:57.874, 金吉路, 35kV分段二段侧母线闸刀 位置 分位, 二级, 刀闸变位, , 
2024/09/02 15:15:58.853, 金吉路, 35kV分段一段侧接地闸刀 位置 合位, 二级, 刀闸变位, , 
2024/09/02 15:16:00.508, 金吉路, 35kV分段一段侧接地闸刀 位置 分位, 二级, 刀闸变位, , 
2024/09/02 15:16:01.511, 金吉路, 35kV分段二段侧接地闸刀 位置 合位, 二级, 刀闸变位, , 
2024/09/02 15:16:03.217, 金吉路, 35kV分段二段侧接地闸刀 位置 分位, 二级, 刀闸变位, , 
2024/09/02 15:16:18.845, 金吉路, 35kV分段开关 过流保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:16:20.576, 金吉路, 35kV分段开关 过流保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:16:23.611, 金吉路, 35kV分段开关 零流保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:16:25.343, 金吉路, 35kV分段开关 零流保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:16:28.278, 金吉路, 35kV分段开关 失灵保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:16:30.360, 金吉路, 35kV分段开关 失灵保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:16:41.118, 金吉路, 35kV分段开关 总保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:16:43.225, 金吉路, 35kV分段开关 总保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:16:48.567, 金吉路, 35kV分段开关 MCB控制电源小开关 分位, 二级, 保护信号变位, , 
2024/09/02 15:16:50.975, 金吉路, 35kV分段开关 MCB控制电源小开关 合位, 二级, 保护信号变位, , 
2024/09/02 15:16:53.409, 金吉路, 35kV分段开关 备自投 投入, 三级, 状态量变位, , 
2024/09/02 15:16:55.717, 金吉路, 35kV分段开关 备自投 退出, 三级, 状态量变位, , 
2024/09/02 15:17:01.839, 金吉路, 35kV分段开关 备自投未成功 出现, 三级, 保护信号变位, , 
2024/09/02 15:17:03.294, 金吉路, 35kV分段开关 备自投未成功 消失, 三级, 保护信号变位, , 
2024/09/02 15:17:07.359, 金吉路, 35kV分段开关 弹簧状态 未储能, 三级, 保护信号变位, , 
2024/09/02 15:17:08.964, 金吉路, 35kV分段开关 弹簧状态 已储能, 三级, 保护信号变位, , 
2024/09/02 15:17:12.851, 金吉路, 35kV分段开关 SF6气体压力 异常, 二级, 保护信号变位, , 
2024/09/02 15:17:15.008, 金吉路, 35kV分段开关 SF6气体压力 正常, 二级, 保护信号变位, , 
2024/09/02 15:17:23.561, 金吉路, 35kV分段开关 跳闸回路断线 出现, 三级, 保护信号变位, , 
2024/09/02 15:17:25.342, 金吉路, 35kV分段开关 跳闸回路断线 消失, 三级, 保护信号变位, , 
2024/09/02 15:17:31.989, 金吉路, 35kV分段开关 定值组1 投入, 二级, 保护信号变位, , 
2024/09/02 15:17:33.570, 金吉路, 35kV分段开关 定值组1 退出, 二级, 保护信号变位, , 
2024/09/02 15:17:36.931, 金吉路, 35kV分段开关 定值组2 投入, 二级, 保护信号变位, , 
2024/09/02 15:17:39.139, 金吉路, 35kV分段开关 定值组2 退出, 二级, 保护信号变位, , 
2024/09/02 15:17:40.343, 金吉路, 35kV分段开关 定值组3 投入, 二级, 保护信号变位, , 
2024/09/02 15:17:43.955, 金吉路, 35kV分段开关 定值组3 退出, 二级, 保护信号变位, , 
2024/09/02 15:18:00.738, 金吉路, 1号电力变35kV开关 操作方式 远方, 三级, 保护信号变位, , 
2024/09/02 15:18:02.995, 金吉路, 1号电力变35kV开关 操作方式 就地, 三级, 保护信号变位, , 
2024/09/02 15:18:12.474, 金吉路, 1号电力变35kV母线闸刀 位置 合位, 二级, 刀闸变位, , 
2024/09/02 15:18:14.280, 金吉路, 1号电力变35kV母线闸刀 位置 分位, 二级, 刀闸变位, , 
2024/09/02 15:18:15.359, 金吉路, 1号电力变35kV接地闸刀 位置 合位, 二级, 刀闸变位, , 
2024/09/02 15:18:17.214, 金吉路, 1号电力变35kV接地闸刀 位置 分位, 二级, 刀闸变位, , 
2024/09/02 15:18:19.170, 金吉路, 1号电力变35kV开关 位置 合位, 二级, 开关变位, , 
2024/09/02 15:18:20.976, 金吉路, 1号电力变35kV开关 位置 分位, 二级, 开关变位, , 
2024/09/02 15:18:28.325, 金吉路, 1号电力变35kV开关 过流保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:18:29.880, 金吉路, 1号电力变35kV开关 过流保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:18:31.686, 金吉路, 1号电力变35kV开关 速断保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:18:33.265, 金吉路, 1号电力变35kV开关 速断保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:18:35.347, 金吉路, 1号电力变35kV开关 零流保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:18:36.902, 金吉路, 1号电力变35kV开关 零流保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:18:45.782, 金吉路, 1号电力变35kV开关 失灵保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:18:48.039, 金吉路, 1号电力变35kV开关 失灵保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:18:49.594, 金吉路, 1号电力变35kV开关 重过负荷保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:18:51.601, 金吉路, 1号电力变35kV开关 重过负荷保护 恢复, 一级, 保护信号变位, , 
2024/09/02 15:18:59.075, 金吉路, 1号电力变35kV开关 变压器高温 报警, 二级, 保护信号变位, , 
2024/09/02 15:19:00.806, 金吉路, 1号电力变35kV开关 变压器高温 复归, 二级, 保护信号变位, , 
2024/09/02 15:19:08.055, 金吉路, 1号电力变35kV开关 变压器超温 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:22:14.901, 金吉路, 1号电力变35kV开关 MCB控制电源小开关 分位, 二级, 保护信号变位, , 
2024/09/02 15:22:17.384, 金吉路, 1号电力变35kV开关 MCB控制电源小开关 合位, 二级, 保护信号变位, , 
2024/09/02 15:30:04.119, 金吉路, 1号电力变35kV开关 总保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:30:10.365, 金吉路, 1号电力变35kV开关 总保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:30:21.431, 金吉路, 1号电力变35kV开关 MCB控制电源小开关 分位, 二级, 保护信号变位, , 
2024/09/02 15:30:23.790, 金吉路, 1号电力变35kV开关 MCB控制电源小开关 合位, 二级, 保护信号变位, , 
2024/09/02 15:30:28.583, 金吉路, 1号电力变35kV开关 温控仪 故障, 二级, 保护信号变位, , 
2024/09/02 15:30:31.392, 金吉路, 1号电力变35kV开关 温控仪 恢复, 二级, 保护信号变位, , 
2024/09/02 15:30:37.691, 金吉路, 1号电力变35kV开关 弹簧状态 未储能, 三级, 保护信号变位, , 
2024/09/02 15:30:43.311, 金吉路, 1号电力变35kV开关 弹簧状态 已储能, 三级, 保护信号变位, , 
2024/09/02 15:30:50.212, 金吉路, 1号电力变35kV开关 跳闸回路断线 出现, 三级, 保护信号变位, , 
2024/09/02 15:30:53.599, 金吉路, 1号电力变35kV开关 跳闸回路断线 消失, 三级, 保护信号变位, , 
2024/09/02 15:31:02.054, 金吉路, 1号电力变35kV开关 SF6气体压力 异常, 二级, 保护信号变位, , 
2024/09/02 15:31:06.671, 金吉路, 1号电力变35kV开关 SF6气体压力 正常, 二级, 保护信号变位, , 
2024/09/02 15:31:30.808, 金吉路, 2号电力变35kV开关 操作方式 远方, 三级, 保护信号变位, , 
2024/09/02 15:31:34.145, 金吉路, 2号电力变35kV开关 操作方式 就地, 三级, 保护信号变位, , 
2024/09/02 15:31:50.993, 金吉路, RTUSOE: 2号电力变35kV母线闸刀 位置 合位, 二级, 刀闸SOE, , 
2024/09/02 15:31:51.635, 金吉路, 2号电力变35kV母线闸刀 位置 合位, 二级, 刀闸变位, , 
2024/09/02 15:31:53.568, 金吉路, RTUSOE: 2号电力变35kV母线闸刀 位置 分位, 二级, 刀闸SOE, , 
2024/09/02 15:31:54.170, 金吉路, 2号电力变35kV母线闸刀 位置 分位, 二级, 刀闸变位, , 
2024/09/02 15:31:56.084, 金吉路, RTUSOE: 2号电力变35kV接地闸刀 位置 合位, 二级, 刀闸SOE, , 
2024/09/02 15:31:56.704, 金吉路, 2号电力变35kV接地闸刀 位置 合位, 二级, 刀闸变位, , 
2024/09/02 15:31:58.314, 金吉路, RTUSOE: 2号电力变35kV接地闸刀 位置 分位, 二级, 刀闸SOE, , 
2024/09/02 15:31:58.937, 金吉路, 2号电力变35kV接地闸刀 位置 分位, 二级, 刀闸变位, , 
2024/09/02 15:32:00.508, 金吉路, RTUSOE: 2号电力变35kV开关 位置 合位, 二级, 开关SOE, , 
2024/09/02 15:32:01.118, 金吉路, 2号电力变35kV开关 位置 合位, 二级, 开关变位, , 
2024/09/02 15:32:02.620, 金吉路, RTUSOE: 2号电力变35kV开关 位置 分位, 二级, 开关SOE, , 
2024/09/02 15:32:03.250, 金吉路, 2号电力变35kV开关 位置 分位, 二级, 开关变位, , 
2024/09/02 15:32:07.401, 金吉路, RTUSOE: 2号电力变35kV开关 过流保护 跳闸, 一级, 保护信号SOE, , 
2024/09/02 15:32:08.015, 金吉路, 2号电力变35kV开关 过流保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:32:10.132, 金吉路, RTUSOE: 2号电力变35kV开关 过流保护 复归, 一级, 保护信号SOE, , 
2024/09/02 15:32:10.750, 金吉路, 2号电力变35kV开关 过流保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:32:12.079, 金吉路, RTUSOE: 2号电力变35kV开关 速断保护 跳闸, 一级, 保护信号SOE, , 
2024/09/02 15:32:12.707, 金吉路, 2号电力变35kV开关 速断保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:32:13.668, 金吉路, RTUSOE: 2号电力变35kV开关 速断保护 复归, 一级, 保护信号SOE, , 
2024/09/02 15:32:14.313, 金吉路, 2号电力变35kV开关 速断保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:32:15.715, 金吉路, RTUSOE: 2号电力变35kV开关 零流保护 跳闸, 一级, 保护信号SOE, , 
2024/09/02 15:32:16.319, 金吉路, 2号电力变35kV开关 零流保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:32:18.219, 金吉路, RTUSOE: 2号电力变35kV开关 零流保护 复归, 一级, 保护信号SOE, , 
2024/09/02 15:32:18.854, 金吉路, 2号电力变35kV开关 零流保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:32:25.795, 金吉路, RTUSOE: 2号电力变35kV开关 失灵保护 跳闸, 一级, 保护信号SOE, , 
2024/09/02 15:32:26.481, 金吉路, 2号电力变35kV开关 失灵保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:32:27.390, 金吉路, RTUSOE: 2号电力变35kV开关 失灵保护 复归, 一级, 保护信号SOE, , 
2024/09/02 15:32:28.010, 金吉路, 2号电力变35kV开关 失灵保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:32:29.481, 金吉路, RTUSOE: 2号电力变35kV开关 重过负荷保护 跳闸, 一级, 保护信号SOE, , 
2024/09/02 15:32:30.093, 金吉路, 2号电力变35kV开关 重过负荷保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:32:31.117, 金吉路, RTUSOE: 2号电力变35kV开关 重过负荷保护 恢复, 一级, 保护信号SOE, , 
2024/09/02 15:32:31.748, 金吉路, 2号电力变35kV开关 重过负荷保护 恢复, 一级, 保护信号变位, , 
2024/09/02 15:32:37.218, 金吉路, 2号电力变35kV开关 变压器高温 报警, 二级, 保护信号变位, , 
2024/09/02 15:32:39.426, 金吉路, 2号电力变35kV开关 变压器高温 复归, 二级, 保护信号变位, , 
2024/09/02 15:32:42.988, 金吉路, 2号电力变35kV开关 变压器超温 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:32:44.645, 金吉路, 2号电力变35kV开关 变压器超温 复归, 一级, 保护信号变位, , 
2024/09/02 15:32:48.809, 金吉路, 2号电力变35kV开关 备用 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:32:51.669, 金吉路, 2号电力变35kV开关 备用 复归, 一级, 保护信号变位, , 
2024/09/02 15:33:00.246, 金吉路, 2号电力变35kV开关 MCB控制电源小开关 分位, 二级, 保护信号变位, , 
2024/09/02 15:33:02.303, 金吉路, 2号电力变35kV开关 MCB控制电源小开关 合位, 二级, 保护信号变位, , 
2024/09/02 15:33:06.492, 金吉路, 2号电力变35kV开关 温控仪 故障, 二级, 保护信号变位, , 
2024/09/02 15:33:08.047, 金吉路, 2号电力变35kV开关 温控仪 恢复, 二级, 保护信号变位, , 
2024/09/02 15:33:11.183, 金吉路, 2号电力变35kV开关 弹簧状态 未储能, 三级, 保护信号变位, , 
2024/09/02 15:33:13.190, 金吉路, 2号电力变35kV开关 弹簧状态 已储能, 三级, 保护信号变位, , 
2024/09/02 15:33:18.332, 金吉路, 2号电力变35kV开关 SF6气体压力 异常, 二级, 保护信号变位, , 
2024/09/02 15:33:19.536, 金吉路, 2号电力变35kV开关 SF6气体压力 正常, 二级, 保护信号变位, , 
2024/09/02 15:33:22.747, 金吉路, 2号电力变35kV开关 跳闸回路断线 出现, 三级, 保护信号变位, , 
2024/09/02 15:33:24.303, 金吉路, 2号电力变35kV开关 跳闸回路断线 消失, 三级, 保护信号变位, , 
2024/09/02 15:42:18.572, 金吉路, 1号电力变400V开关 操作方式 远方, 三级, 保护信号变位, , 
2024/09/02 15:42:40.516, 金吉路, 1号电力变400V开关 操作方式 就地, 三级, 保护信号变位, , 
2024/09/02 15:43:00.696, 金吉路, 1号电力变400V开关小车 位置 工作位, 二级, 状态量变位, , 
2024/09/02 15:43:03.255, 金吉路, 1号电力变400V开关小车 位置 N/A, 二级, 状态量变位, , 
2024/09/02 15:43:05.262, 金吉路, 1号电力变400V开关小车 位置 试验位, 二级, 状态量变位, , 
2024/09/02 15:43:07.269, 金吉路, 1号电力变400V开关小车 位置 N/A, 二级, 状态量变位, , 
2024/09/02 15:43:09.728, 金吉路, 1号电力变400V开关小车 位置 检修位, 二级, 状态量变位, , 
2024/09/02 15:43:13.467, 金吉路, 1号电力变400V开关小车 位置 N/A, 二级, 状态量变位, , 
2024/09/02 15:43:14.622, 金吉路, 1号电力变400V开关 弹簧状态 未储能, 三级, 保护信号变位, , 
2024/09/02 15:43:16.830, 金吉路, 1号电力变400V开关 弹簧状态 已储能, 三级, 保护信号变位, , 
2024/09/02 15:43:19.088, 金吉路, 1号电力变400V开关 合闸允许 投入, 三级, 保护信号变位, , 
2024/09/02 15:43:22.727, 金吉路, 1号电力变400V开关 合闸允许 退出, 三级, 保护信号变位, , 
2024/09/02 15:44:26.319, 金吉路, 1号电力变400V开关 位置 分位, 二级, 开关变位, , 
2024/09/02 15:44:32.784, 金吉路, RTUSOE: 1号电力变400V开关 位置 合位, 二级, 开关SOE, , 
2024/09/02 15:44:33.095, 金吉路, 1号电力变400V开关 位置 合位, 二级, 开关变位, , 
2024/09/02 15:44:35.072, 金吉路, RTUSOE: 1号电力变400V开关 位置 分位, 二级, 开关SOE, , 
2024/09/02 15:44:49.910, 金吉路, 1号电力变400V开关 保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:44:53.574, 金吉路, 1号电力变400V开关 保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:45:09.336, 金吉路, 1号电力变400V开关 断路器 故障, 二级, 保护信号变位, , 
2024/09/02 15:45:12.222, 金吉路, 1号电力变400V开关 断路器 恢复, 二级, 保护信号变位, , 
2024/09/02 15:45:16.012, 金吉路, 1号电力变400V开关 进线电压 无压, 二级, 保护信号变位, , 
2024/09/02 15:45:18.447, 金吉路, 1号电力变400V开关 进线电压 有压, 二级, 保护信号变位, , 
2024/09/02 15:45:34.837, 金吉路, 1号电力变400V开关 合闸允许 投入, 三级, 保护信号变位, , 
2024/09/02 15:45:37.849, 金吉路, 1号电力变400V开关 合闸允许 退出, 三级, 保护信号变位, , 
2024/09/02 15:45:40.735, 金吉路, 1号电力变400V开关 弹簧状态 未储能, 三级, 保护信号变位, , 
2024/09/02 15:45:43.496, 金吉路, 1号电力变400V开关 弹簧状态 已储能, 三级, 保护信号变位, , 
2024/09/02 15:46:01.166, 金吉路, 2号电力变400V开关 操作方式 远方, 三级, 保护信号变位, , 
2024/09/02 15:46:03.976, 金吉路, 2号电力变400V开关 操作方式 就地, 三级, 保护信号变位, , 
2024/09/02 15:46:24.479, 金吉路, 2号电力变400V开关小车 位置 工作位, 二级, 状态量变位, , 
2024/09/02 15:46:28.945, 金吉路, 2号电力变400V开关小车 位置 N/A, 二级, 状态量变位, , 
2024/09/02 15:46:32.583, 金吉路, 2号电力变400V开关小车 位置 试验位, 二级, 状态量变位, , 
2024/09/02 15:46:35.092, 金吉路, 2号电力变400V开关小车 位置 N/A, 二级, 状态量变位, , 
2024/09/02 15:46:37.903, 金吉路, 2号电力变400V开关小车 位置 检修位, 二级, 状态量变位, , 
2024/09/02 15:46:40.412, 金吉路, 2号电力变400V开关小车 位置 N/A, 二级, 状态量变位, , 
2024/09/02 15:46:53.027, 金吉路, 2号电力变400V开关 位置 分位, 二级, 开关变位, , 
2024/09/02 15:46:56.897, 金吉路, RTUSOE: 2号电力变400V开关 位置 合位, 二级, 开关SOE, , 
2024/09/02 15:46:57.441, 金吉路, 2号电力变400V开关 位置 合位, 二级, 开关变位, , 
2024/09/02 15:46:59.684, 金吉路, RTUSOE: 2号电力变400V开关 位置 分位, 二级, 开关SOE, , 
2024/09/02 15:47:15.150, 金吉路, 2号电力变400V开关 保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:47:18.436, 金吉路, 2号电力变400V开关 保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:47:34.010, 金吉路, 2号电力变400V开关 断路器 故障, 二级, 保护信号变位, , 
2024/09/02 15:47:35.967, 金吉路, 2号电力变400V开关 断路器 恢复, 二级, 保护信号变位, , 
2024/09/02 15:47:38.976, 金吉路, 2号电力变400V开关 进线电压 无压, 二级, 保护信号变位, , 
2024/09/02 15:47:41.485, 金吉路, 2号电力变400V开关 进线电压 有压, 二级, 保护信号变位, , 
2024/09/02 15:47:55.855, 金吉路, 2号电力变400V开关 弹簧状态 未储能, 三级, 保护信号变位, , 
2024/09/02 15:47:57.937, 金吉路, 2号电力变400V开关 弹簧状态 已储能, 三级, 保护信号变位, , 
2024/09/02 15:47:59.467, 金吉路, 2号电力变400V开关 合闸允许 投入, 三级, 保护信号变位, , 
2024/09/02 15:48:01.674, 金吉路, 2号电力变400V开关 合闸允许 退出, 三级, 保护信号变位, , 
2024/09/02 15:48:31.851, 金吉路, 2号电力变400V开关 合闸允许 投入, 三级, 保护信号变位, , 
2024/09/02 15:48:35.964, 金吉路, 2号电力变400V开关 合闸允许 退出, 三级, 保护信号变位, , 
2024/09/02 15:48:39.250, 金吉路, 2号电力变400V开关 弹簧状态 未储能, 三级, 保护信号变位, , 
2024/09/02 15:48:43.062, 金吉路, 2号电力变400V开关 弹簧状态 已储能, 三级, 保护信号变位, , 
2024/09/02 15:49:04.584, 金吉路, 400V开关分段 操作方式 远方, 三级, 保护信号变位, , 
2024/09/02 15:49:06.968, 金吉路, 400V开关分段 操作方式 就地, 三级, 保护信号变位, , 
2024/09/02 15:49:22.643, 金吉路, 400V开关分段小车 位置 工作位, 二级, 状态量变位, , 
2024/09/02 15:49:25.076, 金吉路, 400V开关分段小车 位置 N/A, 二级, 状态量变位, , 
2024/09/02 15:49:26.982, 金吉路, 400V开关分段小车 位置 试验位, 二级, 状态量变位, , 
2024/09/02 15:49:29.791, 金吉路, 400V开关分段小车 位置 N/A, 二级, 状态量变位, , 
2024/09/02 15:49:32.550, 金吉路, 400V开关分段小车 位置 检修位, 二级, 状态量变位, , 
2024/09/02 15:49:34.557, 金吉路, 400V开关分段小车 位置 N/A, 二级, 状态量变位, , 
2024/09/02 15:49:48.203, 金吉路, 400V开关分段 位置 分位, 二级, 开关变位, , 
2024/09/02 15:49:51.724, 金吉路, RTUSOE: 400V开关分段 位置 合位, 二级, 开关SOE, , 
2024/09/02 15:49:52.267, 金吉路, 400V开关分段 位置 合位, 二级, 开关变位, , 
2024/09/02 15:49:54.031, 金吉路, RTUSOE: 400V开关分段 位置 分位, 二级, 开关SOE, , 
2024/09/02 15:50:08.169, 金吉路, 400V开关分段 保护 跳闸, 一级, 保护信号变位, , 
2024/09/02 15:50:11.605, 金吉路, 400V开关分段 保护 复归, 一级, 保护信号变位, , 
2024/09/02 15:50:30.319, 金吉路, 400V开关分段 备自投控制方式 远方, 三级, 保护信号变位, , 
2024/09/02 15:50:32.879, 金吉路, 400V开关分段 备自投控制方式 就地, 三级, 保护信号变位, , 
2024/09/02 15:50:37.194, 金吉路, 400V开关分段 断路器 故障, 二级, 保护信号变位, , 
